"Product name","Description","Slug","URL","SKU","Categories","Status","Is featured?","Brand","Product collections","Labels","Taxes","Image","Images","Price","Product attributes","Import type","Is variation default?","Stock status","With storehouse management","Quantity","Allow checkout when out of stock","Sale price","Start date sale price","End date sale price","Weight","Length","Wide","Height","Cost per item","Barcode","Content","Tags","Vendor"
"Jal Pravah ISI HDPE Lapeta Pipe (Laminated Polyethylene Woven Fabric Pipes) For Water Supply","<p class=""MsoNormal"" style=""background-color:#FFFFFF;line-height:normal;margin-bottom:11.25pt;""><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p><h6>Estimate Delivery: Between 6 to 10 Working Days.</h6>","jal-pravah-water-lapeta-pipe","https://www.gropart.com/products/jal-pravah-water-lapeta-pipe","LPT-PPE","Farming Implements","published","","","","","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/lapeta-pipe/01-min-min.jpg","https://www.gropart.com/storage/customers/lapeta-pipe/01-min-min.jpg,https://www.gropart.com/storage/customers/lapeta-pipe/05-min-min.jpg,https://www.gropart.com/storage/customers/lapeta-pipe/04-min-min.jpg,https://www.gropart.com/storage/customers/lapeta-pipe/02-min-min.jpg,https://www.gropart.com/storage/customers/lapeta-pipe/03-min-min.jpg","2080","Lapeta Pipe Brand,Lapeta Pipe Size","product","","out_of_stock","","","","","","","2.07","","","","","39172110","<p class=""MsoNormal"" style=""background-color:#FFFFFF;line-height:normal;margin-bottom:11.25pt;""><span style=""font-family:Arial, 'sans-serif';""><strong>Description</strong></span></p><ul><li type=""disc""><span style=""font-family:Arial, 'sans-serif';"">UV Stability- The pipe is unaffected by UV rays of the sun, which is highly degrading for any plastic product..</span></li><li type=""disc""><span style=""font-family:Arial, 'sans-serif';"">Multi layered- These pipes are multi-layered which provides un parallel durability. The internal diameter of the open round pipe is 2'' or 50mm "".</span></li><li type=""disc""><span style=""font-family:Arial, 'sans-serif';"">Repairable- Can be repaired by a free repair kit packed with every unit.</span></li><li type=""disc""><span style=""font-family:Arial, 'sans-serif';"">Heavy load bearing capacity- Doesn't tear if a truck or a tractor passes over it.</span></li><li type=""disc""><span style=""font-family:Arial, 'sans-serif';"">Light in weight- Highly convenient for movement from one place to another..</span></li><li type=""disc""><span style=""font-family:Arial, 'sans-serif';"">Imported from India (Sizes & Specifications are based on the India Market).</span></li></ul><p class=""MsoNormal"" style=""background-color:#FFFFFF;line-height:normal;""><span style=""font-family:Arial, 'sans-serif';"">HDPE Woven Laminated Lay Flat Tubes are woven multilayered and</span>  <br><span style=""font-family:Arial, 'sans-serif';"">strongly bonded pipes. Pipe is extremely Light in weight. You can</span>  <br><span style=""font-family:Arial, 'sans-serif';"">easily carry around our product without any hard work.</span></p><figure class=""table""><table style=""background-color:hsl(0,0%,100%);border:1px solid hsl(0,0%,90%);""><tbody><tr><td>Brand:</td><td>Jal Pravah (Agri Flow)</td></tr><tr><td>Material:</td><td>Plastic (non breakable)</td></tr><tr><td>Dimension:</td><td style=""border:1px solid hsl(0,0%,90%);padding:8px;""><p>L x W x H in Centimeter</p><p>2 Inch: 28.9 x 29 x 6.3 - Weight 2.07 km</p><p>2.5 Inch: 29 x 29 x 9.9 - Weight 4.37 km</p><p>3 Inch: 29 x 29 x 11.8 - Weight 5.05 km</p><p>3.5 Inch 29 x 29 x 14.1 - Weight 5.9 km</p><p>4 Inch 29 x 29 x 17.3 - Weight 7.03 km</p></td></tr><tr><td>Colour:</td><td>White</td></tr></tbody></table></figure>","Lapeta Pipe","Gropart Bharat"
"Jal Pravah ISI HDPE Lapeta Pipe (Laminated Polyethylene Woven Fabric Pipes) For Water Supply","","","","LPT-PPE","","published","","","","","","","","2080","Lapeta Pipe Brand:Jal Pravah,Lapeta Pipe Brand:Jal Pravah,Lapeta Pipe Size:3"" (75mm) 60mtr","variation","1","out_of_stock","","5","","","","","2.07","","","","","39172110","","",""
"Tafe Massey Ferguson Tractor Head Light Assembly Left | Right Common","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p><h6>Estimate Delivery: Between 6 to 10 Working Days.</h6>","tafe-tractor-head-light-assembly-massey-ferguson-tractor-light","https://www.gropart.com/products/tafe-tractor-head-light-assembly-massey-ferguson-tractor-light","HL-TFE","Tractor Electric Components,Electric and Lights","published","1","Tafe","","","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/lights/01-min.jpg","https://www.gropart.com/storage/customers/lights/01-min.jpg,https://www.gropart.com/storage/genuine-tags/1-min.png","684","","product","","out_of_stock","","","","","","","","","","","","85122010","<p>Tafe Massey Ferguson Tractor Main Head Light Assembly With Bulb</p><p>Left Right Common</p><figure class=""table""><table><tbody><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Brand:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Genuine Tafe Brand</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Shape:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Square Type</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Accessories:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">With Bulb</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Bulb Brand:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Phoenix H4U</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Bulb Type:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">12v</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Screw Type:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">3 Screw Type</td></tr></tbody></table></figure>","Tafe,Head Light,Tractor Parts","SB Marketing"
"Escort Farmtrac Tractor Genuine Head Light Assembly Left | Right Side D10197890 | D10197900","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,75%,60%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary</p><h6><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br>Estimate Delivery: Between 6 to 10 Working Days.</h6>","escort-farmtrac-tractor-genuine-head-light-assembly-left-right-side-d10197890-d10197900","https://www.gropart.com/products/escort-farmtrac-tractor-genuine-head-light-assembly-left-right-side-d10197890-d10197900","HL-ES-FT","Tractor Electric Components,Electric and Lights","published","","Escort","","","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/lights/02-min-1.jpg","https://www.gropart.com/storage/customers/lights/02-min-1.jpg,https://www.gropart.com/storage/customers/lights/01-min-1.jpg,https://www.gropart.com/storage/genuine-tags/2-min.png","701","Light By Side","product","","out_of_stock","","","","","","","1.5","","","","","85122010","<p>Escort Farmtrac Tractor Head Light With bulb</p><p>Left and Right Side</p><p>Left Side Part Number: D10197890<br>Right Side Part Number: D10197900</p><figure class=""table""><table style=""background-color:rgb(255,255,255);border-collapse:collapse;color:rgb(33,37,41);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""><tbody style=""border-style:solid;""><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Brand:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Genuine Escort Brand</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Light Manufrecturer:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Hilux Company</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Shape:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Round Type</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Accessories:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">With Bulb</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Bulb Type:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">12v</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Connection Fitiing Type:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">One Side Fitting Type</td></tr><tr><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Color:</td><td style=""border:1px solid hsl(0,0%,90%);padding:10px;"">Blue</td></tr></tbody></table></figure>","Head Light,Tractor Parts,Escort,Farmtrac","SB Marketing"
"Escort Farmtrac Tractor Genuine Head Light Assembly Left | Right Side D10197890 | D10197900","","","","HL-ES-FT","","published","","","","","","https://www.gropart.com/storage/customers/lights/02-min-1.jpg","https://www.gropart.com/storage/customers/lights/02-min-1.jpg,https://www.gropart.com/storage/customers/lights/01-min-1.jpg","701","Light By Side:Right Side","variation","1","out_of_stock","","3","","","","","1.5","","","","","85122010","","",""
"Escort Farmtrac Tractor Genuine Head Light Assembly Left | Right Side D10197890 | D10197900","","","","HL-ES-FT","","published","","","","","","","","701","Light By Side:Left Side","variation","","out_of_stock","","","","","","","1.5","","","","","85122010","","",""
"Uno Minda Head Light Round Type Powertrac 45 | Escort Farmtrac Tractor Left | Right Side","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br> </p><h6>Estimate Delivery: Between 6 to 10 Working Days.</h6>","uno-minda-head-light-round-type-powertrac-45-escort-farmtrac-tractor-left-right-side","https://www.gropart.com/products/uno-minda-head-light-round-type-powertrac-45-escort-farmtrac-tractor-left-right-side","HL-UM","Tractor Electric Components,Electric and Lights","published","1","Uno Minda","","Sale","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/lights/04-minda-min.jpg","https://www.gropart.com/storage/customers/lights/04-minda-min.jpg,https://www.gropart.com/storage/customers/lights/03-minda-min.jpg,https://www.gropart.com/storage/genuine-tags/8-min.png","460","Light By Side","product","","in_stock","1","8","","","","","0.95","","","","","85122010","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;"">Uno Minda Escort Farmtrac Power Tractor Head Light Without Bulb</p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;""> </p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;"">Left and Right Side</p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;""> </p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;"">Left Side Part Number: HL-0065<br>Right Side Part Number: HL-0064</p><figure class=""table""><table style=""background-color:rgb(255,255,255);border-collapse:collapse;color:rgb(33,37,41);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""><tbody style=""border-style:solid;""><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Brand:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Uno Minda</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Light Manufrecturer:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Uno Minda</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Shape:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Round Type</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Accessories:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Without Bulb</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Bulb Supported:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">12v</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Connection Fitiing Type:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">One Side Fitting Type</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Color:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Black</td></tr></tbody></table></figure>","Head Light,Tractor Parts,Escort,Uno Minda,Farmtrac,Powertrac","SB Marketing"
"Uno Minda Head Light Round Type Powertrac 45 | Escort Farmtrac Tractor Left | Right Side","","","","HL-UM","","published","","","","","","","","460","Light By Side:Right Side,Light By Side:Right Side","variation","1","out_of_stock","1","4","","","","","0.95","","","","","85122010","","",""
"Uno Minda Head Light Round Type Powertrac 45 | Escort Farmtrac Tractor Left | Right Side","","","","HL-UM","","published","","","","","","","","460","Light By Side:Left Side","variation","","out_of_stock","1","4","","","","","0.95","","","","","85122010","","",""
"Swaraj Tractor P10004144A Main Head Light Assembly Frame Left Right Common","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><h6><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br>Estimate Delivery: Between 6 to 10 Working Days.</h6>","swaraj-tractor-p10004144a-main-head-light-assembly-frame-left-right-common","https://www.gropart.com/products/swaraj-tractor-p10004144a-main-head-light-assembly-frame-left-right-common","HL-SWJ","Tractor Electric Components,Electric and Lights","published","1","Swaraj","","New","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/lights/01.jpg","https://www.gropart.com/storage/customers/lights/01.jpg,https://www.gropart.com/storage/genuine-tags/4-min.png","520","","product","","out_of_stock","1","3","","","","","0.6","18","13","18","","85122010","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;"">Swaraj Tractor Main Head Light With Bulb</p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;""> </p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;"">Left and Right Side Common</p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;""> </p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin:0px;word-spacing:0px;"">Part Number- P10004144A</p><figure class=""table""><table style=""background-color:rgb(255,255,255);border-collapse:collapse;color:rgb(33,37,41);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""><tbody style=""border-style:solid;""><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Brand:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Swaraj</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Shape:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Square Type</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Accessories:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">With Bulb</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Bulb Supported:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">60/55V</td></tr><tr style=""border-color:inherit;border-style:solid;padding:0.5rem;""><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Color:</td><td style=""border:1px solid rgb(230,230,230);padding:10px;"">Brown</td></tr><tr><td style=""border-style:solid;padding:10px;"">Type:</td><td style=""border-style:solid;padding:10px;"">Bulb Pin Lock</td></tr></tbody></table></figure>","Head Light,Tractor Parts,Swaraj","SB Marketing"
